"노선_ID","정류장_ID","링크_구간거리(m)","정류장_순서"
"241339004","221000136","175.000","57"
"241339004","221000135","320.000","58"
"241339004","221000134","400.000","59"
"241339004","221000133","330.000","60"
"241339004","221000132","270.000","61"
"241339004","221000131","540.000","62"
"241339004","221000130","360.000","63"
"241339004","221000129","190.000","64"
"241339004","221000128","230.000","65"
"241339004","221000126","627.000","31"
"241339004","221000125","460.000","32"
"241339004","221000124","600.000","33"
"241339004","221000097","280.000","9"
"241339004","221000096","580.000","14"
"241339004","221000024","280.000","8"
"241339004","221000019","370.000","5"
"241339004","221000018","480.000","6"
"241339004","221000017","330.000","7"
"241339004","221000016","600.000","10"
"241339004","221000015","130.000","11"
"241339004","221000014","150.000","12"
"241339004","221000013","350.000","13"
"241339004","221000012","390.000","15"
"241339004","221000011","290.000","16"
"241339004","221000010","440.000","17"
"241339004","110000056","662.000","36"
"241339004","110000055","343.000","37"
"241339004","110000054","1572.000","38"
"241312020","277102090","450.000","13"
"241312020","277102089","373.000","12"
"241312020","218001003","548.000","24"
"241312020","218001003","0.000","1"
"241312020","218000618","317.000","21"
"241312020","218000617","356.000","4"
"241312020","218000616","394.000","20"
"241312020","218000615","282.000","5"
"241312020","218000614","290.000","19"
"241312020","218000613","439.000","6"
"241312020","218000612","371.000","18"
"241312020","218000611","308.000","7"
"241312020","218000610","339.000","8"
"241312020","218000609","342.000","17"
"241312020","218000608","306.000","9"
"241312020","218000607","1580.000","16"
"241312020","218000584","467.000","22"
"241312020","218000583","339.000","3"
"241312020","218000582","491.000","2"
"241312020","218000581","222.000","23"
"241312020","111000220","473.000","14"
"241312020","111000007","793.000","11"
"241312020","111000006","739.000","15"
"241312020","111000005","1895.000","10"
"241312019","218000602","422.000","10"
"241312019","218000601","597.000","17"
"241312019","218000600","0.000","1"
"241312019","218000599","167.000","26"
"241312019","218000598","359.000","7"
"241312019","218000597","285.000","20"
"241312019","218000596","328.000","6"
"241312019","218000595","413.000","21"
"241312019","218000422","223.000","9"
"241312019","218000421","443.000","18"
"241312019","218000401","202.000","2"
"241312019","218000400","330.000","25"
"241312019","218000388","263.000","24"
"241312019","218000387","245.000","3"
"241312019","218000386","336.000","23"
"241312019","218000385","293.000","4"
"241312019","218000384","324.000","22"
"241312019","218000383","389.000","5"
"241312019","218000376","357.000","8"
"241312019","218000375","289.000","19"
"241312019","113000511","1967.000","15"
"241312019","113000510","549.000","12"
"241312019","113000202","413.000","14"
"241312019","113000181","533.000","16"
"241312019","113000180","509.000","11"
"241312019","111001135","1610.000","13"
"241312018","218001361","181.000","20"
"241312018","218001358","350.000","24"
"241312018","218001357","440.000","15"
"241312018","218001356","420.000","25"
"241312018","218001355","1110.000","14"
"241312018","218001258","290.000","22"
"241312018","218001147","360.000","17"
"241312018","218000602","645.000","9"
"241312018","218000601","597.000","29"
"241312018","218000600","0.000","1"
"241312018","218000599","167.000","37"
"241312018","218000598","359.000","7"
"241312018","218000597","285.000","31"
"241312018","218000596","328.000","6"
"241312018","218000595","413.000","32"
"241312018","218000420","330.000","16"
"241312018","218000419","350.000","23"
"241312018","218000404","360.000","21"
"241312018","218000403","340.000","18"
"241312018","218000401","202.000","2"
"241312018","218000400","330.000","36"
"241312018","218000388","263.000","35"
"241312018","218000387","245.000","3"
"241312018","218000386","336.000","34"
"241312018","218000385","293.000","4"
"241312018","218000384","324.000","33"
"241312018","218000383","389.000","5"
"241312018","218000376","357.000","8"
"241312018","218000375","732.000","30"
"241312018","218000356","554.000","19"
"241312018","113000196","461.000","11"
"241312018","113000181","675.000","28"
"241312018","113000180","509.000","10"
"241312018","113000022","713.000","27"
"241312018","113000021","316.000","12"
"241312018","111000225","960.000","26"
"241312018","111000002","580.000","13"
"241306002","218001200","340.000","40"
"241306002","218001179","896.000","34"
"241306002","218001171","438.000","6"
"241306002","218001170","180.000","37"
"241306002","218001169","370.000","4"
"241306002","218001166","190.000","39"
"241306002","218001165","415.000","2"
"241306002","218000952","188.000","7"
"241306002","218000627","0.000","1"
"241306002","218000395","420.000","38"
"241306002","218000394","200.000","3"
"241306002","218000389","606.000","9"
"241306002","218000374","511.000","31"
"241306002","218000373","748.000","10"
"241306002","218000370","572.000","33"
"241306002","218000369","895.000","8"
"241306002","218000368","789.000","32"
"241306002","218000350","341.000","35"
"241306002","218000349","288.000","36"
"241306002","218000348","217.000","5"
"241306002","218000256","380.000","15"
"241306002","218000255","550.000","16"
"241306002","218000254","290.000","17"
"241306002","218000253","590.000","18"
"241306002","218000252","380.000","19"
"241306002","218000251","460.000","20"
"241306002","218000244","188.000","21"
"241306002","218000243","570.000","22"
"241306002","218000242","320.000","23"
"241306002","218000241","560.000","24"
"241306002","218000240","310.000","25"
"241306002","218000239","540.000","26"
"241306002","111000346","786.000","11"
"241306002","111000147","484.000","29"
"241306002","111000146","300.000","28"
"241306002","111000145","380.000","27"
"241306002","111000144","340.000","14"
"241306002","111000143","457.000","13"
"241306002","111000142","269.000","12"
"241306002","111000141","539.000","30"
"241274008","213000477","132.000","6"
"241274008","213000476","161.000","4"
"241274008","213000475","551.000","27"
"241274008","213000475","0.000","1"
"241274008","213000459","161.000","11"
"241274008","213000458","195.000","19"
"241274008","213000446","306.000","18"
"241274008","213000445","277.000","21"
"241274008","213000441","284.000","9"
"241274008","213000432","193.000","20"
"241274008","213000431","271.000","10"
"241274008","213000429","203.000","12"
"241274008","213000367","270.000","8"
"241274008","213000366","291.000","22"
"241274008","213000339","862.000","17"
"241274008","213000338","374.000","13"
"241274008","213000299","139.000","7"
"241274008","213000298","283.000","23"
"241274008","213000297","207.000","24"
"241274008","213000296","93.000","5"
"241274008","213000227","171.000","2"
"241274008","213000200","314.000","25"
"241274008","213000137","179.000","3"
"241274008","213000107","211.000","26"
"241274008","208000152","402.000","15"
"241274008","117900182","494.000","14"
"241274008","117900180","794.000","16"
"241274004","213000479","631.000","3"
"241274004","213000468","217.000","4"
"241274004","213000467","455.000","7"
"241274004","213000466","155.000","33"
"241274004","213000465","160.000","8"
"241274004","213000463","232.000","31"
"241274004","213000462","125.000","9"
"241274004","213000461","271.000","29"
"241274004","213000460","308.000","28"
"241274004","213000459","161.000","17"
"241274004","213000458","195.000","24"
"241274004","213000457","109.000","32"
"241274004","213000446","306.000","23"
"241274004","213000445","277.000","26"
"241274004","213000443","208.000","13"
"241274004","213000441","284.000","15"
"241274004","213000432","193.000","25"
"241274004","213000431","271.000","16"
"241274004","213000429","203.000","18"
"241274004","213000412","295.000","2"
"241274004","213000400","159.000","5"
"241274004","213000399","360.000","37"
"241274004","213000386","386.000","36"
"241274004","213000373","192.000","10"
"241274004","213000372","168.000","30"
"241274004","213000371","165.000","11"
"241274004","213000370","246.000","12"
"241274004","213000367","141.000","14"
"241274004","213000366","291.000","27"
"241274004","213000339","862.000","22"
"241274004","213000338","374.000","19"
"241274004","213000232","601.000","35"
"241274004","213000229","370.000","6"
"241274004","213000216","304.000","38"
"241274004","213000216","0.000","1"
"241274004","213000105","379.000","34"
"241274004","117900180","924.000","21"
"241274004","117000321","409.000","20"
"241274001","213000478","148.000","30"
"241274001","213000477","132.000","12"
"241274001","213000476","161.000","10"
"241274001","213000475","118.000","7"
"241274001","213000474","194.000","6"
"241274001","213000473","163.000","5"
"241274001","213000472","145.000","4"
"241274001","213000471","199.000","3"
"241274001","213000470","215.000","2"
"241274001","213000469","336.000","31"
"241274001","213000469","0.000","1"
"241274001","213000459","161.000","17"
"241274001","213000458","195.000","24"
"241274001","213000446","306.000","23"
"241274001","213000445","277.000","26"
"241274001","213000441","284.000","15"
"241274001","213000432","193.000","25"
"241274001","213000431","271.000","16"
"241274001","213000429","203.000","18"
"241274001","213000367","270.000","14"
"241274001","213000366","291.000","27"
"241274001","213000339","862.000","22"
"241274001","213000338","374.000","19"
"241274001","213000299","139.000","13"
"241274001","213000298","283.000","28"
"241274001","213000297","207.000","29"
"241274001","213000296","93.000","11"
"241274001","213000227","171.000","8"
"241274001","213000137","179.000","9"
"241274001","117900180","924.000","21"
"241274001","117000321","409.000","20"
"241262003","212000309","470.000","45"
"241262003","212000308","530.000","16"
"241262003","212000307","470.000","46"
"241262003","212000306","280.000","15"
"241262003","212000305","260.000","47"
"241262003","212000304","230.000","14"
"241262003","212000303","200.000","48"
"241262003","212000302","370.000","13"
"241262003","212000174","981.000","12"
"241262003","212000058","350.000","43"
"241262003","212000057","279.000","44"
"241262003","212000049","246.000","17"
"241262003","212000048","395.000","18"
"241262003","210000619","113.000","40"
"241262003","210000603","119.000","58"
"241262003","210000602","232.000","3"
"241262003","210000587","242.000","55"
"241262003","210000567","251.000","59"
"241262003","210000543","150.000","41"
"241262003","210000542","270.000","22"
"241262003","210000474","160.000","35"
"241262003","210000437","200.000","27"
"241262003","210000415","125.000","56"
"241262003","210000410","340.000","5"
"241262003","210000387","168.000","8"
"241262003","210000386","482.000","51"
"241262003","210000382","440.000","49"
"241262003","210000306","267.000","7"
"241262003","210000305","168.000","9"
"241262003","210000304","329.000","10"
"241262003","210000303","561.000","11"
"241262003","210000302","1024.000","50"
"241262003","210000301","267.000","52"
"241262003","210000300","236.000","53"
"241262003","210000299","200.000","54"
"241262003","210000290","227.000","2"
"241262003","210000279","390.000","57"
"241262003","210000185","393.000","31"
"241262003","210000155","190.000","23"
"241262003","210000154","380.000","24"
"241262003","210000153","200.000","25"
"241262003","210000152","230.000","26"
"241262003","210000151","130.000","28"
"241262003","210000150","260.000","29"
"241262003","210000140","234.000","32"
"241262003","210000139","290.000","34"
"241262003","210000138","280.000","36"
"241262003","210000137","110.000","37"
"241262003","210000136","170.000","38"
"241262003","210000135","380.000","39"
"241262003","210000079","400.000","20"
